area,rainfall,temperature,humidity,N,P,K,yield
4.63908181219843,248.20859485231003,36.905574273866364,40.815385837206065,59.22482325834281,82.91218591927635,78.23923034868587,4.438749855301618
5.4232144937893265,263.84184424896057,34.059682883255974,65.79196454079363,25.917604197386986,85.22096100478497,69.48455759746784,4.231387713598035
2.949190768251949,92.41746097084274,35.880017378845736,65.978916153028,87.11634741250614,97.86278175439934,98.36381105387528,3.236284688941343
6.955244162728942,232.08273308659335,33.253340990257016,38.56036234849166,10.483434990573956,78.6056387131037,74.06460042083346,3.7242795741443957
5.024151679332627,265.00778634244,27.807711557206254,72.9844420651221,149.03000878543617,30.9468656166146,45.11957078381308,5.8890321171716735
3.3263327322031735,74.95250008710778,28.810478778548504,43.19183409529551,68.27904078137928,30.7585495105149,65.80518787929145,3.6747174870642456
3.7002129935240733,40.783006368723264,25.442169441601262,67.81365574590433,98.12260759038696,50.10298704588193,69.56850018597599,3.4050501762877174
8.638349372563138,58.48730808309911,31.607317212226675,60.99482772939332,50.14934063342828,68.513569355409,77.1085299867737,3.723578955024805
8.728898152100424,193.67464170950402,23.11974694459019,83.12798442759292,45.45474265944817,56.169281560441114,52.176326183384326,4.106854279788674
8.217568745421957,143.84492502300793,33.49148693652489,47.77344422608428,128.4588909184045,16.072566782781877,84.49249877808998,3.366863468047189
9.181753801237898,82.66386826053031,27.627884014137333,44.416386603626556,116.14560429274091,53.37107329642261,35.82475966955215,2.985196676114209
9.546911832473858,172.64196437434367,23.829697882646272,65.31441125912461,100.06088388601181,83.5388814408082,96.70062752089147,4.293567012514779
5.172365152409135,242.09107885415318,18.680697955131894,60.31336125449938,115.32268710964588,31.628333122279713,37.93875733454626,3.8022949945573674
1.4186844123218376,261.07077378818445,21.388147724946474,43.87136573215491,34.54384141693943,67.15293607156748,13.379154094611675,3.810789859009187
8.100674569442994,232.9646653547839,31.005009073293156,68.75417000457884,140.77291460602936,34.27475687739419,28.012142705806365,4.637955756112771
6.51760331986297,269.08807659658976,24.246232638875078,84.81995471938637,73.66436861800624,60.010211329642416,93.46963793458795,4.988963908445859
4.114913307181215,193.13005765396625,15.829228154795524,75.71396112901428,131.61963349625412,73.08810029225668,81.1046242184269,4.728419987598969
9.767564949926928,256.00989381145433,23.24345074280054,46.52563661422053,113.04796897747536,28.65000267712509,49.54337901116201,5.136214136116475
3.717509425684546,142.64051493788634,24.158942474486523,48.11233845191545,50.0289756680867,76.55924173697582,91.4639766052247,3.283520313241333
9.122522797327969,260.16922676757554,20.857522019255047,65.66586778788555,89.70436588060385,70.8866640351493,32.196974534311714,5.046440415772705
6.1295522565570995,271.86956098059477,22.157875718440337,72.26344268947084,145.33041175813938,38.14839637309642,31.020241945668527,4.687410091152204
0.8480988487209047,215.3301763939706,32.62318570572131,88.84474875369897,15.192339339244405,90.5477224672516,21.606247253777855,3.596939350204923
8.673183526761406,146.38250225533034,33.65666134700872,40.76508852220625,69.70744219704835,80.24627342856759,49.81890684910191,4.38403984991871
7.741013764925359,106.05195649949013,38.97247414979823,65.04897087141269,96.87554356809261,56.901950491229805,56.271304564996335,4.037948043913396
6.603631690129225,117.79845769584281,17.95220663675996,89.3055892165523,57.58544846162793,17.441613317472374,23.062706720021914,3.119734739080308
6.33857783073123,65.73587755982956,22.79312510921947,41.09932327587566,54.50825367013177,49.65593665320993,20.31449462947946,3.289119080445133
2.5789371802310783,42.7336874204137,16.926113149520884,88.49127574871974,114.81682830842038,39.6865474310563,45.140669698517705,2.3876117102792116
2.537618227393775,141.89287244649032,30.33259334754295,60.41978649517119,138.28576523227676,33.62008689985878,30.93569838869972,3.169925939826393
0.7771380697695316,41.52054510067243,15.409707332595143,74.45643132452471,85.26796649374621,67.92162051782445,61.683759900335424,3.007818582440752
1.9643058990100648,267.75876720852136,20.13390853358579,58.38993181773938,142.74936313554727,92.95571395886265,57.190167126028136,5.5444336855926295
3.696572010816777,205.48868436011526,29.674501117773794,81.25742621272566,24.179017650781454,23.189883505252002,24.623515440650426,2.9208268317631934
5.636886515247385,257.79015648136266,23.968466183879805,84.96848392360238,41.845851978361374,76.74735195237223,11.194930871311811,4.2507408127249375
1.7426812962283593,149.9924984022873,28.60940647726831,44.16658512464075,22.279672249665605,65.95433921778792,68.03106968225669,3.376483487411635
5.796935712596996,90.46729479234448,31.005937711605892,76.09832966852352,70.97479990345795,70.03290320800058,79.55969482712847,3.3618912729028008
3.001541151512055,108.3752838124392,35.9735016964586,36.1406740895238,97.7400607042992,86.06670088404394,53.94454371196891,3.3183947468483237
2.912630686952438,260.7779425685185,24.821880532925398,50.227307827060436,38.06606887755196,43.79084746077913,61.79508484627242,4.335088674482832
9.505469970360604,62.91117223257401,21.9724228659655,65.37883806333916,72.79541546758949,62.15989200469263,96.55402869074757,3.741563126703395
9.927273166465438,218.53177523072856,28.47012833779494,68.17627738605557,105.815243302374,34.91412474050102,79.09334983151793,4.849545978650376
8.208666667708812,90.93636549394887,16.74203269186072,55.089654772859134,99.52821853453996,35.57904603437091,40.04288834330907,3.118394028817743
1.0167238169673158,125.35586764445007,16.047855569042582,49.87410017075981,98.0994727568857,56.195421676921484,86.52715064762195,3.3832339218644334
7.42200125016542,30.8226233021319,26.305930875247462,44.44075877092809,94.84451717970694,10.657013486428431,59.36430147685248,3.0701447369064856
2.1950444520840175,159.353967719118,20.45196875083068,48.184196672318585,148.12544496575117,32.330376322894374,56.97409953276415,3.9233640597121564
5.9076024803484595,64.65526062787758,15.1804143803342,42.162488849305554,109.94901039452975,23.646589867212832,72.26847305958027,3.074186800455649
8.990279477486338,262.1048002096589,31.984261512659586,49.36413294168855,137.07422006091653,20.788113507720933,48.65364810730671,4.918202537827817
4.111858501569394,56.38653813176535,35.40388841863573,80.17036289281026,143.24222983596746,44.61658142046134,89.26952825555772,3.31473464945319
9.323996008138712,97.59950508602563,18.69696426139868,50.813725195987665,130.35503533537195,19.392562824779432,25.05559872303082,3.805986031539469
7.2295360647234705,33.99556958888121,29.097556855034945,84.92289192278935,23.32353277925776,23.886035338605794,47.97219629749429,2.53648730137702
3.35961222689784,298.0768921202312,39.59962382053197,48.48760141887486,84.0942327325263,70.18440964434797,15.837727096602446,3.9162929678714162
1.4017133893546796,203.18818654773668,21.71889208496851,62.05801403092821,63.411747392862985,68.62079113853332,73.48548603369478,2.996480948612699
8.245837205299393,203.76574167103738,33.27036830300101,44.21634453047305,23.58958406360462,95.05164069862873,34.32657031131937,4.262856628843985
4.851564380683455,170.09242910836738,19.05256444033633,35.94020750753435,88.98925472838481,92.82459147160364,48.2882205271179,4.32477456465763
1.1905881375196907,264.37498478581057,38.30232453958074,69.4047130097297,39.79543390857109,88.65463128002092,89.77259855555965,3.6296950378223163
1.4796623927829942,68.93078290798289,15.010839629643126,53.5771193177478,91.44321024096978,72.18589252520678,26.76569848395821,3.265498223750464
9.686133128007059,244.07000124583328,22.36825450573524,53.97912956278878,124.43444447463943,33.993042570595875,10.202637550207152,4.307533927452768
2.8085185677078783,247.9233385070336,39.41081296058344,57.42636692531245,65.13732929307189,26.034196681895885,62.03078203094842,3.7179816787673556
9.682616189645104,39.7546566545721,31.767255950040713,77.7767789385341,142.9760001223936,95.44760391671825,49.379071633074446,3.811811814630491
6.971016007130087,65.82277628726342,20.296139984958508,56.98578712285532,117.3055935588832,96.36660909907303,14.946465441157693,3.6446237373517194
3.3546654673723575,177.7302032356068,34.78413954541102,39.75237143412313,122.59949197818634,55.399107853892765,36.662110647703614,4.283388360766186
4.145414805313049,54.351710519667506,37.45213948900832,50.33144795889412,25.720794397049147,59.35723103337302,31.51954200075849,2.3520431198793728
7.881865219026012,106.23888107936413,27.181779268432642,66.68710669421787,141.86223167660359,10.483559181111131,33.45563187293686,3.9767767280570467
4.63644229979126,138.9917396973044,18.90059133019114,89.6417797679544,14.834083078308675,23.372703669118437,81.06961449163177,3.4336776866516545
1.2101323878107197,72.44874086799095,21.464825555820248,42.87308437754469,128.14532854425002,59.13948686534229,37.42748238224719,3.3378915490506342
2.683234230912026,220.11960578651173,38.57785293239351,52.78983781821521,14.151092808772498,26.36138039894951,54.066385292919406,2.973886092411298
8.673277243473631,163.66655935910225,19.02756992614168,61.70763110377014,32.744040871245204,53.085640769987336,33.89680759151224,3.736486990472567
7.1136543012924545,202.75043902477586,22.797670923798293,86.95539945444253,54.14831321481184,81.54242230812815,95.5486156951041,4.760153877463566
5.259653056160278,158.0608728276057,18.63844186552824,40.96320691241822,113.28647945071685,82.07001655101789,79.67924365472506,4.680821262816951
2.8322088518483586,141.37078714441387,17.640147779263323,78.66020737710765,135.91885824319417,87.54924808856808,48.095435188808096,3.5432229969376934
5.008610843354971,162.94504444179637,28.050626464751467,74.76250722249364,103.3098268773982,31.214086703338726,75.42850369864372,3.629522970301643
7.994066048886388,272.8689873689068,24.91773228236137,51.85408338049343,111.88759714566733,48.87075509883175,38.33426958356897,5.425253990452094
1.2746603728506325,136.9304836390939,16.15421092060745,77.55645124549714,50.568195602492594,66.41608773117417,17.400689940384133,2.910768464978376
9.950294277984607,203.4109011397065,18.629871917661397,66.6180621788738,146.55271123539242,62.29774648317903,48.7469983364318,3.9314497916135744
8.667744166659887,255.1698793779557,15.941459489686508,44.42481230490668,67.08279051948494,99.91658628901565,60.81268194369022,4.210493854719887
3.5206749370581782,197.69366556178082,15.614748740950654,50.715684228940304,137.8079325073632,34.865327458731485,41.44192022701269,4.007537920888826
8.770478781881058,91.03738278177515,19.461752345178194,53.058716611358875,119.09559847595446,16.420550536732623,46.138454937990986,3.595104436547028
6.976288034081315,62.92911427700614,33.5912323087677,52.76661714785264,61.41731774075793,44.907581015412426,74.29859414585496,3.549241624947759
6.830367057443626,189.53682500502063,15.369249205227707,76.05009596475733,58.03893622172543,56.621221973328915,90.59026438535473,3.599896541093952
1.8272428049701843,226.39672872543716,22.611935621503967,71.3162160441652,105.12734068828827,44.85152962321286,90.46954386594562,4.842360203574124
9.10599908669882,237.55903055283582,29.119701775945803,80.09203358348866,141.6659820051892,38.742774922401125,61.81226324261713,5.19845002225029
4.778247070753064,217.32659331683755,33.592589210898595,63.0937712044171,104.12822476963339,33.1533474090853,66.65413215601234,3.773300836359855
8.130663704228258,30.932640711424437,31.94729747397636,54.27924112717659,130.03978388686815,48.473592449525896,57.95301388130687,3.4809708129139896
3.3454760084143897,238.93687960867283,39.710611045015476,38.72631969497682,145.27959429299247,72.0281898456671,43.41121468944536,4.720594622445451
3.42603482322373,193.24812614614845,21.890681560539452,78.69158294914698,56.20036805128985,23.39791032884856,76.43437264335324,3.815533424753753
9.664547209828166,296.8089732565065,15.003468200064866,39.11229467524851,85.38881350610984,87.89805305895526,20.01207553597019,4.914314957928176
5.218269284302614,236.438565689842,15.955481896968468,51.58055183816285,95.27513927311941,67.7010014801497,90.46127538012172,4.236675535626419
1.0689617771385211,146.15593340808786,17.437967760500626,71.78860075856713,40.40473179450471,19.663345290179574,35.53475222115813,3.164760740348026
8.439213146804477,212.56048897533833,39.3809422146001,77.02936728238754,121.65682740176068,12.116763034341444,29.693993629340273,4.115864365893399
2.658685212322517,196.30264842749025,29.2512073575437,38.768202616399364,46.646134622390186,14.622136960735737,34.659478661033425,4.5445418777970685
8.848160651685738,121.09623911155458,34.9842133480732,68.41897261692719,108.96245001428508,18.13315603667039,83.05452411648807,3.3926779967183367
9.206178840751333,174.05286899755382,39.62697540002051,42.54264009194793,83.33538893062894,67.91851698953063,34.200506029419515,5.106982937734383
1.1912771257610297,85.1828644601674,36.10669712222693,76.64819804183108,127.13394709342478,94.67708588121197,64.85847256140511,3.155448786461598
6.033077661956656,53.71414643535956,25.19039690913538,75.1419060485739,81.617708622562,21.99730997181948,40.884199116679596,3.8895464904367203
9.82447900298004,227.9165997245023,36.897035888030516,76.14316629804028,92.13342234158493,35.58991150994798,69.07633432412527,4.85085260706391
9.343736339135718,133.714747449056,25.8437729126604,38.506666507184455,35.350126750018234,87.92656849362028,63.24638872261746,3.3420983312057153
5.489811217546883,234.04259702976606,17.849201111834866,65.76839041803773,123.14614650497916,55.51060774892671,99.79898703593578,5.106048382873334
6.964685355057738,161.85099464417297,28.703283774391814,48.246728826588644,66.29741131037042,48.441941725915264,37.9860391067868,3.6142511418259256
6.240489334011209,248.64313118161778,37.89368351969671,62.269436603853826,91.16422701043048,52.59080149629477,41.482663631906235,4.528831719546854
2.430906789277178,229.69438184886684,34.61345749073517,89.41762319866507,128.44822725827237,19.10083768146435,27.88907959414456,4.23200941280298
6.703476957954927,236.31536182485996,25.048179208693547,39.97601038191767,77.11448115471319,29.76306438959647,51.75173549291693,4.162571713799195
3.6648412432577255,145.91950174319567,36.371657104266255,67.67286125662562,48.42505019995783,96.58150478305268,85.36241906567453,3.476501768611421
3.7107333273603373,289.5184001316046,26.60456236984963,44.07497426557029,47.15703949683555,67.90823293070603,28.989823206430092,4.498142733563943
4.489887528934956,139.4187369990717,32.11436817294922,63.052800671737224,89.28564097792686,35.765670735716455,96.52688449483117,3.4781961934905885
8.595680391708331,244.14881472850473,23.32837921904438,63.64950801131812,50.768567787153025,95.22798894246895,11.184155451516792,4.082329212038267
2.7642853447381217,162.18897745830472,19.86785016903114,60.09241232997664,57.396989420445934,45.774574052397206,82.46338571322147,4.043733539929776
2.8825208340816184,93.47312917212491,22.83676009466692,70.17885332186091,42.872722715346136,22.677756712130563,72.24631676176253,3.2986598352145435
0.5697291792622456,199.80676291006637,36.879090786732945,88.58061206114826,72.4801569563747,96.87848102663399,91.47281265990486,3.1269691021833337
1.9725652547298942,156.6595435367264,39.74427461965753,79.28702861504698,75.25150679446115,69.93384066418139,56.96312603316955,3.023087953805101
9.797453230346896,101.29886282220602,21.597920761159795,87.71880112710585,83.62887164036505,77.75339236914712,71.28679297657499,2.956662031831283
4.62176448231152,133.283553519189,19.134085321572975,45.41991324948949,92.99964401414705,12.026064675491845,14.448165583046748,3.8297052128556857
2.354064576984695,73.18308116891647,16.77706822561513,89.62761492235295,92.30669953910082,35.48308913075317,45.491967530082604,3.341041105825172
9.673977202190954,296.5022619808085,33.84548890597151,51.78400737208331,61.41526470044061,95.08849056153697,79.36296010507631,4.422137723464275
0.7576197463509537,203.65960461056346,28.200006386549497,36.87911197999881,136.0950681960396,23.997295440852533,19.808351771777225,4.202136006669446
5.099580673080601,76.85710871139183,28.90250502343219,58.99298520698592,81.63191364070312,88.6129929902516,80.41576626630797,4.597645072937376
8.143720288461402,236.43885076692032,16.13015966107434,48.54083657524388,126.4962581800878,79.34211600536693,37.74459869205696,4.067575617208589
7.8418394438295635,192.50719431971976,17.02642478728786,76.91662972781924,88.03301670817024,44.06657682305991,41.769019716334206,3.8810693911697265
2.2975640222102847,225.0888255101042,37.86557474108907,39.781771731156795,61.885847567520806,89.80507296402783,68.26373721436283,3.146760749140128
7.224001897088765,187.81132082156853,29.418270611596796,65.14017638257216,113.41072496193388,93.04362267008463,17.034757526747217,5.00713145868246
6.411741782135575,46.32614923432925,20.480167030847618,50.916816989016276,34.77441154559337,88.018012557094,66.21634909474265,3.012225335953368
6.915124053418033,84.87472760415932,20.18653241320265,46.37032370209912,145.75524481905006,46.67320874292013,92.23515325648478,3.896498040900839
3.0279957484634985,237.56096954455057,21.022579653657033,83.16012745477533,90.12235851080926,62.842154751921015,18.438785000319413,4.339615632660983
8.201976686301965,233.67458966810426,16.593947273809672,63.35278811252535,24.583193694120077,37.551610034474066,32.769756557360296,3.5983703598687677
5.81275633843298,233.54633945507868,16.244081290664262,52.899451518747505,68.99015708676146,21.695785808319073,11.231333992649837,3.7180195234420608
7.38824145130068,34.107973705277885,32.999633740653124,76.03648428352214,109.75535495769275,91.19007211591911,56.61909974268721,3.774132444167774
9.425948343920462,247.39071366682472,21.59392036120509,81.92547689489751,19.535360448111163,98.30407947872375,75.7864179920721,4.125467070194288
8.62722409246002,148.5646125912601,24.611624881716374,59.31483116599554,46.593264686942454,15.27274797050358,93.37583888131567,3.588096657963538
7.932205970005931,217.2885918627091,28.434073129674985,45.01682248447202,139.4123832416776,71.89637804620666,43.12266447023082,4.82118137252156
3.251663119596996,103.46151313399767,23.001602360747004,89.68857677448003,59.86841735808388,95.4323788665119,23.387612247163837,3.4061790387642104
1.0137895702521162,237.77273194136845,26.969660331204302,54.74369314586366,32.28276797215621,64.71259438502582,12.617610912354571,3.8815687585824694
5.9591223983994555,295.21607757884414,36.62526635487991,46.30274026071938,23.773577419487438,14.23861176705566,39.25055937283687,4.169847205372619
0.8278740055842169,98.45546268881621,21.102487036371404,40.68199967858703,96.66877157047593,11.342244041912117,56.100503123977106,2.3156962817753017
7.284802855077766,241.73336291255745,34.78149182805946,41.811966487775585,88.13863834161282,55.36921597824378,91.06960626232237,5.135155559500443
7.499805877314572,193.3366223178076,21.598716368316573,86.86734799446114,100.68382816920801,94.59505073894375,29.480637855720833,4.496694059029542
5.847656981767275,103.73587056993222,19.67369019594035,87.06632225187379,144.12514617139945,35.09790373227708,80.31692112916744,3.9203229712283414
2.0974431691427573,109.47640183427454,16.81646873501919,62.93631486371149,18.416556910281404,41.52936155631173,53.28278634032755,2.3472949086775863
8.819353628399577,227.5421713921174,32.10503803102667,73.06743996498105,37.67394254536356,81.63946852176737,88.07815143376216,5.28105585766539
6.161251704045334,106.77341422096119,25.290845195103888,80.7952849168457,42.73540537908743,82.14955327152539,87.67586346900661,4.742627058923137
5.391473525704043,42.90426314061216,34.260672847984964,65.66000199206701,69.79244171995492,94.92751253238893,87.19251333535806,4.213514888307947
5.89212171564952,265.96928095955394,18.316778275826632,71.68396818778751,26.94368758759965,85.48046994904831,46.12107024735881,4.3197356288777
1.2874273247294934,189.01629850116228,30.083763831503703,88.18356643443585,67.3817891232831,63.45289540377614,41.15885087336572,3.7836918189692366
7.534152020019801,234.7878808845962,15.324676118126321,44.48949375467528,124.26724802114319,94.48791402084898,28.65597707838743,5.368231644009853
1.0773680469459181,192.870409425673,20.84574961697722,42.633094206380264,32.91209583841936,65.29762671768724,30.558612267549428,3.127875587763074
5.994687505901129,169.44350763374672,30.2411800749111,76.41674717779114,138.32126529274524,64.14212504696101,65.46063389333615,4.856040571541615
2.107942327169317,237.89524292044675,16.400966920513007,73.68306323496833,137.57547810901144,11.395228665284014,96.57470605408886,4.600341069436505
2.4731684201801722,38.68220893882045,24.43071871155515,45.22737188110955,81.81821228342837,50.99114898943134,64.53629704545486,3.8955636991405935
2.7159153817244737,114.20935162366727,29.04157050066676,51.632814835082655,130.42205812974052,13.865605997677,47.10857344123603,4.344944617695594
0.6359035656403573,199.41655589679036,33.18966409906522,72.68902852862638,109.61011408468636,90.88926080662159,31.817980549128137,3.9466965727696435
8.972468895579933,284.8731676006412,32.641401374210275,62.19009130317296,59.943383692152636,10.942355160212536,68.67725439000111,5.216905408659319
8.140235079153644,136.28569524209527,18.704514997763056,84.14113265191628,88.64520977459388,37.6301712008027,28.985084974542776,3.769828779982694
0.7972212528311058,293.32854442102376,16.879258830003753,81.04350843931138,26.326317773352333,99.55599617665811,18.403845860498958,3.5893223398792995
1.0413678359949348,233.92610274982374,24.408959994995016,61.79158712802628,79.40673217783406,81.55585279411355,18.418599055366933,3.952628780260557
7.937330051028598,160.92204129679132,21.02015101275456,71.6775455566039,126.19706745079557,78.19021462984547,86.54134341721532,4.745850165249345
0.56463123191216,145.87276959537638,22.64228487042214,70.39035836497973,91.93359967695302,74.15926538709802,44.40300553239907,3.2576714714557364
4.955489680227408,64.94948011275744,23.562116221588354,40.06432594758523,63.484285913363166,14.611646968175984,94.63060909220572,2.890929697914914
1.5193239157959262,196.10241796624894,24.929445182519036,58.407552507284876,102.89834973111624,35.937969241930446,54.70676016294682,3.385229085706036
6.120506156676303,44.135490231459514,27.965010409960136,59.19346975371974,146.7597621209977,81.86080641877543,72.23554754456734,3.686001885836455
9.984233969901869,145.85006786299206,15.232593343189343,84.35519875821659,19.44741410033758,90.5996749920142,84.42565431829433,3.7353464676280685
2.1342043976440754,94.18136593596444,22.4500591112246,83.69043978468221,56.251005138059796,41.5050362844357,88.70402556978709,3.645130892362712
9.588496549914256,288.1972461106443,21.60917849673934,38.16995085096783,31.831496601982955,33.34746153647026,24.62945280036249,4.6275961088314865
8.722046167391477,128.08126801057102,20.905575813954485,81.48429393448919,143.9726524461787,31.23058011938881,29.500607566918497,4.426893169909223
9.865622197365921,162.09850650045374,34.71547994698325,68.64253601975098,86.42626146957818,59.32574983893885,23.508251129344753,3.3925850869001186
7.778792019223927,131.38313741180406,21.2824499163077,35.89242819525819,28.15367877129743,36.23381557591445,50.09955314768792,2.859045427797657
8.641445388804687,67.04664656403423,18.774116026391496,55.99087913312814,95.70380818786224,11.920311298539684,23.9531088628066,3.2270247172346203
6.148677575965595,125.1971524101601,36.29565015342526,83.84497505905293,80.0588265961352,45.167489769593125,68.57788375128021,4.05929551564524
8.739198771157868,240.32968657971517,24.573537410812143,54.70284794591169,18.304865700477414,59.83601495547651,42.65442400054036,3.8743510750633785
1.5593664308544197,197.72283248093143,19.600849929212146,72.20455934912852,131.03205294395502,67.08187548013598,96.76643680532662,3.9000399375586183
7.545715891500042,148.10205078971757,33.780196391483955,66.11148738227577,109.28747673304682,40.865924163692995,83.49284676052704,4.86164858292619
6.472874076510996,251.5540808217846,31.429358211799645,67.44230551527755,10.733431345956742,38.25028399732904,75.18521004743184,3.695896618099395
1.0685415860097152,31.12016210526907,38.63249417546611,61.44401796870257,144.3541152711671,35.548907555803694,71.9841410676757,2.5794073072860955
3.2701085278121864,253.1822160845814,36.944889489227116,61.528802616232745,32.29753908085791,66.09928439324172,13.564469635061936,3.8684893695861295
2.5530146035389385,46.07460730711551,32.35788404864492,84.64549949836459,10.036680991348454,35.52628128820869,17.53170357850858,2.225816390435777
